1587052494928;184;-23.0;0.6322989999999999;30.0;-0.0;270.0;0.001999;0.0;500;500;500;0;0;0;0;0;0
1587052494930;186;-23.0;0.628655;30.0;-0.0;270.0;0.002064;0.0;500;500;500;0;0;0;0;0;0
1587052494932;188;-23.0;0.624972;30.0;-0.0;270.0;0.002131;0.0;500;500;500;0;0;0;0;0;0
1587052494934;190;-23.0;0.62125;30.0;-0.0;270.0;0.0022;0.0;500;500;500;0;0;0;0;0;0
1587052494936;192;-23.0;0.6174890000000001;30.0;-0.0;270.0;0.00227;0.0;500;500;500;0;0;0;0;0;0
1587052494938;194;-23.0;0.613741;29.999943;-0.0;270.0;0.00257;0.0;500;500;500;0;0;0;0;0;0
1587052494940;196;-23.0;0.610119;29.999857000000002;-0.0;270.0;0.004197;0.0;500;500;500;0;0;0;0;0;0
1587052494942;198;-23.0;0.6066630000000001;29.999762;-0.0;270.0;0.007654;0.0;500;500;500;0;0;0;0;0;0
1587052494944;200;-23.0;0.603368;29.999664000000003;-0.0;270.0;0.012975;0.0;500;500;500;0;0;0;0;0;0
1587052494946;202;-23.0;0.600222;29.999565000000004;0.0;270.0;0.019981;0.0;500;500;500;0;0;0;0;0;0
1587052494948;204;-23.0;0.59721;29.999458;0.0;270.0;0.028467000000000003;0.0;500;500;500;0;0;0;0;0;0
1587052494950;206;-23.0;0.594324;29.999346000000003;0.0;270.0;0.038271;0.0;500;500;500;0;0;0;0;0;0
1587052494952;208;-23.0;0.591557;29.999226;0.0;270.0;0.049280000000000004;0.0;500;500;500;0;0;0;0;0;0
1587052494954;210;-23.0;0.588905;29.999096;0.0;270.0;0.06141;0.0;500;500;500;0;0;0;0;0;0
1587052494956;212;-23.0;0.5863649999999999;29.998957;0.0;270.0;0.074586;0.0;500;500;500;0;0;0;0;0;0
1587052494958;214;-23.0;0.5839310000000001;29.99881;0.0;270.0;0.088736;0.0;500;500;500;0;0;0;0;0;0
1587052494960;216;-23.0;0.581601;29.998653000000004;0.0;270.0;0.103788;0.0;500;500;500;0;0;0;0;0;0
1587052494962;218;-23.0;0.579367;29.998487;0.0;270.0;0.119797;0.0;500;500;500;0;0;0;0;0;0
1587052494964;220;-23.0;0.577226;29.998312;0.0;270.0;0.13664500000000002;0.0;500;500;500;0;0;0;0;0;0
1587052494966;222;-23.0;0.575177;29.998127;0.0;270.0;0.15423900000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494968;224;-23.0;0.573216;29.997934000000004;0.0;270.0;0.172503;0.0;500;500;500;0;0;0;0;0;0
1587052494970;226;-23.0;0.571339;29.997729999999997;0.0;270.0;0.191374;0.0;500;500;500;0;0;0;0;0;0
1587052494972;228;-23.0;0.5695439999999999;29.997517;0.0;270.0;0.210796;0.0;500;500;500;0;0;0;0;0;0
1587052494974;230;-23.0;0.567828;29.997293;0.0;270.0;0.230715;0.0;500;500;500;0;0;0;0;0;0
1587052494976;232;-23.0;0.566189;29.997061;0.0;270.0;0.251081;0.0;500;500;500;0;0;0;0;0;0
1587052494978;234;-23.0;0.5646220000000001;29.996817;0.0;270.0;0.271843;0.0;500;500;500;0;0;0;0;0;0
1587052494980;236;-23.0;0.563126;29.996565000000004;0.0;270.0;0.292954;0.0;500;500;500;0;0;0;0;0;0
1587052494982;238;-23.0;0.561699;29.996304;0.0;270.0;0.314368;0.0;500;500;500;0;0;0;0;0;0
1587052494984;240;-23.0;0.560337;29.996033;0.0;270.0;0.336043;0.0;500;500;500;0;0;0;0;0;0
1587052494986;242;-23.0;0.5590390000000001;29.995752000000003;0.0;270.0;0.35793600000000003;0.0;500;500;500;0;0;0;0;0;0
1587052494988;244;-23.0;0.5578029999999999;29.995462;0.0;270.0;0.38000900000000004;0.0;500;500;500;0;0;0;0;0;0
1587052494990;246;-23.0;0.556625;29.995165000000004;0.0;270.0;0.40222399999999997;0.0;500;500;500;0;0;0;0;0;0
1587052494992;248;-23.0;0.555505;29.994856;0.0;270.0;0.424547;0.0;500;500;500;0;0;0;0;0;0
1587052494994;250;-23.0;0.554441;29.994539000000003;0.0;270.0;0.44694399999999995;0.0;500;500;500;0;0;0;0;0;0
1587052494996;252;-23.0;0.55343;29.994213000000002;0.0;270.0;0.469384;0.0;500;500;500;0;0;0;0;0;0
1587052494998;254;-23.0;0.55247;29.993878999999996;0.0;270.0;0.491834;0.0;500;500;500;0;0;0;0;0;0
1587052495000;256;-23.0;0.551558;29.993538;0.0;270.0;0.514229;0.0;500;500;500;0;0;0;0;0;0
1587052495002;258;-23.0;0.550692;29.993190999999996;0.0;270.0;0.536523;0.0;500;500;500;0;0;0;0;0;0
1587052495004;260;-23.0;0.5498689999999999;29.992838;0.0;270.0;0.558666;0.0;500;500;500;0;0;0;0;0;0
1587052495006;262;-23.0;0.549086;29.992483;0.0;270.0;0.580608;0.0;500;500;500;0;0;0;0;0;0
1587052495008;264;-23.0;0.5483399999999999;29.992128000000005;0.0;270.0;0.602296;0.0;500;500;500;0;0;0;0;0;0
1587052495010;266;-23.0;0.547628;29.991771999999997;0.0;270.0;0.623684;0.0;500;500;500;0;0;0;0;0;0
1587052495012;268;-23.0;0.546949;29.991415000000003;0.0;270.0;0.644728;0.0;500;500;500;0;0;0;0;0;0
1587052495014;270;-23.0;0.546301;29.991062;0.0;270.0;0.665393;0.0;500;500;500;0;0;0;0;0;0
1587052495016;272;-23.0;0.5456810000000001;29.990709000000003;0.0;270.0;0.685646;0.0;500;500;500;0;0;0;0;0;0
1587052495018;274;-23.0;0.545088;29.990362;0.0;270.0;0.705461;0.0;500;500;500;0;0;0;0;0;0
1587052495020;276;-23.0;0.54452;29.990016999999998;-0.0;270.0;0.724816;0.0;500;500;500;0;0;0;0;0;0
1587052495022;278;-23.0;0.543976;29.989677;-0.0;270.0;0.743691;0.0;500;500;500;0;0;0;0;0;0
1587052495024;280;-23.0;0.543456;29.989341999999997;-0.0;270.0;0.762072;0.0;500;500;500;0;0;0;0;0;0
1587052495026;282;-23.0;0.542957;29.989012;-0.0;270.0;0.7799470000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495028;284;-23.0;0.542478;29.988688;-0.0;270.0;0.797305;0.0;500;500;500;0;0;0;0;0;0
1587052495030;286;-23.0;0.54202;29.988366999999997;-0.0;270.0;0.81414;0.0;500;500;500;0;0;0;0;0;0
1587052495032;288;-23.0;0.5415810000000001;29.988053999999998;-0.0;270.0;0.8304450000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495034;290;-23.0;0.5411600000000001;29.987747;0.0;270.0;0.846219;0.0;500;500;500;0;0;0;0;0;0
