System time;Event;X Gaze Data; Y Gaze Data 
1587052504216;Gaze;8502;2153
1587052504228;Gaze;8499;2153
1587052504239;Gaze;8496;2156
1587052504250;Gaze;8492;2158
1587052504261;Gaze;8494;2158
1587052504273;Gaze;8493;2158
1587052504283;Gaze;8497;2153
1587052504295;Gaze;8490;2152
1587052504306;Gaze;8489;2151
1587052504316;Gaze;8494;2142
1587052504328;Gaze;8500;2135
1587052504339;Gaze;8501;2134
1587052504350;Gaze;8504;2132
1587052504362;Gaze;8506;2129
1587052504373;Gaze;8510;2129
1587052504384;Gaze;8511;2128
1587052504395;Gaze;8518;2131
1587052504406;Gaze;8516;2127
1587052504418;Gaze;8518;2128
1587052504429;Gaze;8520;2130
1587052504440;Gaze;8535;2137
1587052504450;Gaze;8521;2137
1587052504462;Gaze;8463;2093
1587052504473;Gaze;8352;1993
1587052504484;Gaze;8179;1824
1587052504495;Gaze;7894;1477
1587052504506;Gaze;7796;1358
1587052504517;Gaze;7712;1259
1587052504529;Gaze;7644;1174
1587052504539;Gaze;7615;1132
1587052504550;Gaze;7589;1087
1587052504561;Gaze;7586;1077
1587052504572;Gaze;7591;1073
1587052504583;Gaze;7582;1067
1587052504595;Gaze;7584;1068
1587052504606;Gaze;7586;1067
1587052504618;Gaze;7587;1064
1587052504628;Gaze;7587;1064
1587052504639;Gaze;7590;1063
1587052504650;Gaze;7590;1061
1587052504662;Gaze;7591;1061
1587052504673;Gaze;7590;1062
1587052504684;Gaze;7590;1062
1587052504695;Gaze;7588;1068
1587052504706;Gaze;7588;1068
1587052504717;Gaze;7590;1067
1587052504729;Gaze;7597;1058
1587052504740;Gaze;7595;1060
1587052504750;Gaze;7589;1067
1587052504762;Gaze;7590;1067
1587052504773;Gaze;7591;1072
1587052504783;Gaze;7591;1072
1587052504795;Gaze;7591;1074
1587052504806;Gaze;7591;1074
1587052504817;Gaze;7594;1074
1587052504828;Gaze;7593;1080
1587052504839;Gaze;7596;1080
1587052504849;Gaze;7597;1079
1587052504861;Gaze;7597;1077
1587052504872;Gaze;7598;1081
1587052504883;Gaze;7598;1081
1587052504894;Gaze;7599;1081
1587052504905;Gaze;7601;1074
1587052504916;Gaze;7599;1077
1587052504928;Gaze;7538;1078
1587052504939;Gaze;7314;1080
1587052504950;Gaze;7294;1082
1587052504961;Gaze;7262;1082
1587052504973;Gaze;7250;1083
1587052504983;Gaze;7230;1081
1587052504995;Gaze;7217;1086
1587052505006;Gaze;7212;1086
1587052505017;Gaze;7208;1089
1587052505028;Gaze;7208;1089
1587052505039;Gaze;7213;1084
1587052505050;Gaze;7213;1084
1587052505061;Gaze;7213;1083
1587052505072;Gaze;7214;1083
1587052505083;Gaze;7214;1082
1587052505095;Gaze;7215;1082
1587052505106;Gaze;7218;1080
1587052505116;Gaze;7219;1080
1587052505128;Gaze;7222;1083
1587052505139;Gaze;7225;1084
1587052505149;Gaze;7226;1085
1587052505161;Gaze;7223;1094
1587052505172;Gaze;7227;1089
1587052505183;Gaze;7228;1090
1587052505194;Gaze;7242;1174
1587052505205;Gaze;7242;1186
1587052505216;Gaze;7242;1204
1587052505227;Gaze;7240;1216
1587052505238;Gaze;7242;1246
1587052505249;Gaze;7245;1260
1587052505261;Gaze;7248;1264
1587052505272;Gaze;7248;1267
1587052505283;Gaze;7238;1263
1587052505294;Gaze;7242;1264
1587052505305;Gaze;7237;1258
1587052505316;Gaze;7236;1255
1587052505328;Gaze;7220;1246
1587052505339;Gaze;7220;1246
1587052505350;Gaze;7221;1247
1587052505361;Gaze;7222;1248
1587052505372;Gaze;7225;1251
1587052505383;Gaze;7224;1247
1587052505394;Gaze;7223;1238
1587052505405;Gaze;7225;1233
1587052505416;Gaze;7228;1234
1587052505428;Gaze;7239;1230
1587052505439;Gaze;7239;1230
1587052505450;Gaze;7237;1230
1587052505461;Gaze;7236;1234
1587052505473;Gaze;7235;1237
1587052505483;Gaze;7269;1274
1587052505495;Gaze;7261;1272
1587052505506;Gaze;7253;1283
1587052505516;Gaze;7252;1261
1587052505528;Gaze;7250;1258
1587052505539;Gaze;7251;1251
1587052505549;Gaze;7244;1220
1587052505560;Gaze;7241;1209
1587052505571;Gaze;7241;1208
1587052505582;Gaze;7240;1205
1587052505594;Gaze;7242;1205
1587052505605;Gaze;7245;1199
1587052505616;Gaze;7281;1189
1587052505627;Gaze;7508;1113
1587052505638;Gaze;7569;1092
1587052505651;Gaze;7674;1054
1587052505660;Gaze;7730;1034
1587052505671;Gaze;7762;1020
1587052505682;Gaze;7785;1007
1587052505694;Gaze;7785;1002
1587052505705;Gaze;7785;1003
1587052505715;Gaze;7801;1000
1587052505727;Gaze;7796;1012
1587052505738;Gaze;7794;1013
1587052505749;Gaze;7796;1010
1587052505761;Gaze;7795;1008
1587052505771;Gaze;7794;998
1587052505786;Gaze;7794;995
1587052505794;Gaze;7793;1000
1587052505805;Gaze;7793;999
1587052505816;Gaze;7791;1002
1587052505828;Gaze;7789;1002
1587052505839;Gaze;7791;995
1587052505849;Gaze;7789;996
1587052505860;Gaze;7790;990
1587052505871;Gaze;7781;995
1587052505882;Gaze;7777;992
1587052505893;Gaze;7718;1017
1587052505905;Gaze;7667;1039
1587052505915;Gaze;7661;1041
1587052505927;Gaze;7658;1044
1587052505938;Gaze;7659;1044
1587052505950;Gaze;7658;1051
1587052505960;Gaze;7662;1059
1587052505971;Gaze;7659;1057
1587052505982;Gaze;7672;1064
1587052505993;Gaze;7672;1061
1587052506005;Gaze;7673;1055
1587052506015;Gaze;7661;1057
1587052506027;Gaze;7654;1059
1587052506038;Gaze;7652;1060
1587052506049;Gaze;7653;1055
1587052506060;Gaze;7655;1048
1587052506071;Gaze;7657;1044
1587052506082;Gaze;7662;1037
1587052506094;Gaze;7664;1076
1587052506105;Gaze;7705;1623
1587052506116;Gaze;7713;1706
1587052506127;Gaze;7715;1725
1587052506138;Gaze;7717;1744
1587052506150;Gaze;7720;1792
1587052506160;Gaze;7722;1847
1587052506172;Gaze;7722;1859
1587052506182;Gaze;7726;1882
1587052506194;Gaze;7723;1887
1587052506205;Gaze;7729;1880
1587052506215;Gaze;7730;1880
1587052506227;Gaze;7731;1878
1587052506238;Gaze;7731;1879
1587052506248;Gaze;7735;1882
1587052506260;Gaze;7745;1879
1587052506271;Gaze;7747;1881
1587052506282;Gaze;7746;1882
1587052506293;Gaze;7745;1897
1587052506305;Gaze;7746;1898
1587052506315;Gaze;7748;1899
1587052506327;Gaze;7749;1897
1587052506338;Gaze;7737;1891
1587052506349;Gaze;7731;1885
1587052506360;Gaze;7724;1877
1587052506371;Gaze;7726;1879
1587052506382;Gaze;7727;1881
1587052506394;Gaze;7730;1884
1587052506405;Gaze;7724;1882
1587052506415;Gaze;7723;1884
1587052506427;Gaze;7719;1876
1587052506438;Gaze;7721;1879
1587052506449;Gaze;7726;1882
1587052506461;Gaze;7728;1880
1587052506472;Gaze;7730;1879
1587052506483;Gaze;7731;1882
1587052506494;Gaze;7751;1890
1587052506505;Gaze;7839;1919
1587052506516;Gaze;7870;1929
1587052506526;Gaze;7888;1938
1587052506537;Gaze;7894;1944
1587052506549;Gaze;7903;1947
1587052506560;Gaze;7900;1947
1587052506571;Gaze;7897;1948
1587052506581;Gaze;7889;1950
1587052506593;Gaze;7890;1947
1587052506604;Gaze;7891;1944
1587052506615;Gaze;7890;1944
1587052506627;Gaze;7890;1945
1587052506638;Gaze;7891;1946
1587052506648;Gaze;7895;1949
1587052506649;Gaze;7896;1950
1587052506660;Gaze;7895;1949
1587052506671;Gaze;7896;1949
1587052506682;Gaze;7901;1952
1587052506693;Gaze;7903;1953
1587052506704;Gaze;7905;1955
1587052506715;Gaze;7906;1955
1587052506727;Gaze;7907;1955
1587052506738;Gaze;7907;1954
1587052506749;Gaze;7912;1957
1587052506760;Gaze;7913;1956
1587052506771;Gaze;7912;1950
1587052506781;Gaze;7911;1945
1587052506794;Gaze;7908;1941
1587052506804;Gaze;7907;1940
1587052506815;Gaze;7905;1944
1587052506827;Gaze;7905;1944
1587052506837;Gaze;7903;1942
1587052506848;Gaze;7898;1937
1587052506859;Gaze;7898;1936
1587052506871;Gaze;7897;1936
1587052506882;Gaze;7898;1934
1587052506893;Gaze;7897;1933
1587052506904;Gaze;7896;1933
1587052506915;Gaze;7894;1934
1587052506926;Gaze;7892;1937
1587052506937;Gaze;7892;1939
1587052506948;Gaze;7893;1940
1587052506959;Gaze;7898;1930
1587052506971;Gaze;7896;1930
1587052506984;Gaze;7895;1932
1587052506993;Gaze;7898;1933
1587052507004;Gaze;7899;1934
1587052507015;Gaze;7900;1936
1587052507026;Gaze;7918;1938
1587052507037;Gaze;7917;1936
1587052507048;Gaze;7920;1937
1587052507059;Gaze;7914;1937
1587052507071;Gaze;7901;1933
1587052507081;Gaze;7892;1930
1587052507093;Gaze;7882;1930
1587052507104;Gaze;7877;1933
1587052507115;Gaze;7877;1932
1587052507127;Gaze;7875;1933
1587052507138;Gaze;7875;1933
1587052507149;Gaze;7877;1931
1587052507160;Gaze;7876;1933
1587052507171;Gaze;7875;1933
1587052507171;Gaze;7875;1933
1587052507181;Gaze;7875;1933
1587052507193;Gaze;7877;1934
1587052507204;Gaze;7880;1944
1587052507215;Gaze;7879;1944
1587052507226;Gaze;7876;1941
1587052507238;Gaze;7876;1939
1587052507248;Gaze;7876;1937
1587052507259;Gaze;7876;1935
1587052507260;Gaze;7876;1934
1587052507270;Gaze;7876;1935
1587052507281;Gaze;7877;1936
1587052507293;Gaze;7886;1939
1587052507304;Gaze;7889;1939
1587052507315;Gaze;7889;1937
1587052507326;Gaze;7891;1936
1587052507337;Gaze;7895;1938
1587052507348;Gaze;7861;1929
1587052507359;Gaze;7777;1909
1587052507370;Gaze;7496;1808
1587052507382;Gaze;7457;1794
1587052507393;Gaze;7447;1791
1587052507404;Gaze;7432;1787
1587052507415;Gaze;7414;1790
1587052507427;Gaze;7400;1790
1587052507438;Gaze;7390;1793
1587052507448;Gaze;7389;1786
1587052507459;Gaze;7388;1785
1587052507471;Gaze;7388;1785
1587052507481;Gaze;7385;1790
1587052507492;Gaze;7384;1792
1587052507504;Gaze;7385;1793
1587052507514;Gaze;7386;1794
1587052507526;Gaze;7400;1797
1587052507538;Gaze;7400;1797
1587052507548;Gaze;7393;1797
1587052507560;Gaze;7389;1796
1587052507570;Gaze;7388;1796
1587052507581;Gaze;7390;1797
1587052507592;Gaze;7391;1796
1587052507603;Gaze;7378;1791
1587052507647;Gaze;7375;1789
1587052507658;Gaze;7459;1609
1587052507670;Gaze;7585;1340
1587052507682;Gaze;7605;1292
1587052507692;Gaze;7634;1254
1587052507703;Gaze;7657;1253
1587052507714;Gaze;7662;1247
1587052507726;Gaze;7674;1225
1587052507737;Gaze;7676;1200
1587052507748;Gaze;7679;1188
1587052507759;Gaze;7682;1178
1587052507770;Gaze;7685;1171
1587052507781;Gaze;7688;1174
1587052507792;Gaze;7686;1160
1587052507803;Gaze;7681;1145
1587052507814;Gaze;7673;1141
1587052507825;Gaze;7674;1142
1587052507836;Gaze;7673;1143
1587052507846;Gaze;7674;1143
1587052507913;Gaze;7664;1226
1587052507925;Gaze;7662;1242
1587052507936;Gaze;7629;1225
1587052507948;Gaze;7626;1220
1587052507959;Gaze;7684;1166
1587052507970;Gaze;7672;1170
1587052507981;Gaze;7672;1167
1587052507992;Gaze;7664;1165
1587052508004;Gaze;7660;1163
1587052508014;Gaze;7659;1161
1587052508026;Gaze;7681;1145
1587052508037;Gaze;7684;1146
1587052508048;Gaze;7680;1135
1587052508060;Gaze;7674;1135
1587052508071;Gaze;7664;1138
1587052508081;Gaze;7669;1134
1587052508092;Gaze;7661;1134
1587052508103;Gaze;7667;1128
1587052508114;Gaze;7666;1125
1587052508126;Gaze;7666;1122
1587052508138;Gaze;7666;1117
1587052508147;Gaze;7666;1116
1587052508159;Gaze;7664;1115
1587052508171;Gaze;7660;1118
1587052508181;Gaze;7662;1116
1587052508193;Gaze;7663;1115
1587052508203;Gaze;7663;1111
1587052508214;Gaze;7664;1109
1587052508226;Gaze;7663;1109
1587052508237;Gaze;7662;1109
1587052508248;Gaze;7662;1108
1587052508259;Gaze;7662;1107
1587052508270;Gaze;7662;1106
1587052508281;Gaze;7666;1109
1587052508292;Gaze;7667;1112
1587052508303;Gaze;7662;1125
1587052508314;Gaze;7629;1189
1587052508325;Gaze;7436;1657
1587052508336;Gaze;7415;1710
1587052508348;Gaze;7387;1778
1587052508359;Gaze;7367;1821
1587052508370;Gaze;7347;1863
1587052508381;Gaze;7340;1875
1587052508392;Gaze;7337;1892
1587052508404;Gaze;7337;1900
1587052508414;Gaze;7337;1901
1587052508425;Gaze;7334;1902
1587052508437;Gaze;7320;1903
1587052508447;Gaze;7328;1903
1587052508459;Gaze;7329;1904
1587052508470;Gaze;7339;1909
1587052508482;Gaze;7339;1910
1587052508492;Gaze;7338;1907
1587052508504;Gaze;7334;1903
1587052508514;Gaze;7328;1896
1587052508526;Gaze;7323;1898
1587052508537;Gaze;7296;1919
1587052508548;Gaze;7274;1933
1587052508559;Gaze;7262;1940
1587052508570;Gaze;7253;1944
1587052508580;Gaze;7250;1948
1587052508592;Gaze;7250;1949
1587052508603;Gaze;7242;1953
1587052508614;Gaze;7240;1952
1587052508625;Gaze;7240;1952
1587052508637;Gaze;7243;1951
1587052508647;Gaze;7244;1951
1587052508658;Gaze;7246;1950
1587052508670;Gaze;7242;1946
1587052508681;Gaze;7240;1945
1587052508692;Gaze;7241;1945
1587052508704;Gaze;7246;1947
1587052508714;Gaze;7249;1948
1587052508725;Gaze;7249;1948
1587052508736;Gaze;7243;1944
1587052508747;Gaze;7243;1943
1587052508758;Gaze;7244;1944
1587052508770;Gaze;7252;1951
1587052508780;Gaze;7259;1953
1587052508781;Gaze;7259;1953
1587052508791;Gaze;7259;1953
1587052508803;Gaze;7258;1952
1587052508813;Gaze;7259;1953
1587052508825;Gaze;7258;1953
1587052508836;Gaze;7255;1951
1587052508847;Gaze;7255;1950
1587052508858;Gaze;7253;1948
1587052508870;Gaze;7247;1941
1587052508881;Gaze;7243;1937
1587052508892;Gaze;7250;1938
1587052508903;Gaze;7254;1938
1587052508914;Gaze;7254;1937
1587052508923;Gaze;7251;1935
1587052509036;Gaze;7280;1167
1587052509047;Gaze;7458;1204
1587052509059;Gaze;7616;1178
1587052509070;Gaze;7639;1174
1587052509081;Gaze;7660;1141
1587052509092;Gaze;7661;1140
1587052509103;Gaze;7662;1140
1587052509113;Gaze;7662;1138
1587052509125;Gaze;7663;1136
1587052509136;Gaze;7662;1131
1587052509148;Gaze;7664;1109
1587052509159;Gaze;7666;1109
1587052509169;Gaze;7665;1112
1587052509180;Gaze;7663;1111
1587052509191;Gaze;7660;1113
1587052509202;Gaze;7660;1114
1587052509213;Gaze;7660;1115
1587052509225;Gaze;7660;1117
1587052509236;Gaze;7661;1117
1587052509247;Gaze;7661;1118
1587052509258;Gaze;7654;1117
1587052509270;Gaze;7652;1118
1587052509280;Gaze;7649;1125
1587052509292;Gaze;7647;1131
1587052509303;Gaze;7649;1136
1587052509314;Gaze;7651;1138
1587052509315;Gaze;7651;1139
1587052509325;Gaze;7654;1141
1587052509337;Gaze;7653;1141
1587052509347;Gaze;7657;1134
1587052509359;Gaze;7657;1135
1587052509370;Gaze;7656;1137
1587052509380;Gaze;7656;1138
1587052509391;Gaze;7660;1132
1587052509402;Gaze;7661;1127
1587052509413;Gaze;7662;1128
1587052509424;Gaze;7662;1126
1587052509436;Gaze;7663;1128
1587052509446;Gaze;7664;1129
1587052509458;Gaze;7665;1129
1587052509471;Gaze;7664;1127
1587052509480;Gaze;7663;1121
1587052509491;Gaze;7663;1112
1587052509502;Gaze;7664;1109
1587052509513;Gaze;7665;1111
1587052509525;Gaze;7665;1113
1587052509536;Gaze;7664;1112
1587052509547;Gaze;7663;1109
1587052509558;Gaze;7662;1109
1587052509569;Gaze;7657;1121
1587052509580;Gaze;7657;1121
1587052509591;Gaze;7656;1121
1587052509602;Gaze;7656;1119
1587052509615;Gaze;7654;1118
1587052509626;Gaze;7654;1122
1587052509636;Gaze;7654;1123
1587052509647;Gaze;7654;1122
1587052509658;Gaze;7652;1121
1587052509670;Gaze;7649;1119
1587052509680;Gaze;7665;1146
1587052509691;Gaze;7679;1178
1587052509702;Gaze;7780;1421
1587052509713;Gaze;7816;1505
1587052509724;Gaze;7836;1554
1587052509736;Gaze;7859;1607
1587052509746;Gaze;7880;1654
1587052509758;Gaze;7963;1842
1587052509769;Gaze;7969;1850
1587052509780;Gaze;7978;1852
1587052509792;Gaze;7974;1856
1587052509803;Gaze;7973;1859
1587052509813;Gaze;7974;1862
1587052509824;Gaze;7990;1861
1587052509836;Gaze;7991;1861
1587052509846;Gaze;7991;1862
1587052509858;Gaze;7991;1863
1587052509870;Gaze;7988;1863
1587052509880;Gaze;7984;1863
1587052509892;Gaze;7985;1863
1587052509903;Gaze;7982;1874
1587052509913;Gaze;7983;1875
1587052509924;Gaze;7983;1877
1587052509935;Gaze;7985;1876
1587052509946;Gaze;8000;1880
1587052509958;Gaze;8005;1883
1587052509969;Gaze;8008;1882
1587052509980;Gaze;8012;1883
1587052509991;Gaze;8011;1883
1587052510002;Gaze;8009;1885
1587052510013;Gaze;8008;1886
1587052510025;Gaze;8002;1889
1587052510035;Gaze;7999;1889
1587052510046;Gaze;7992;1876
1587052510056;Gaze;7970;1871
1587052510068;Gaze;7928;1861
1587052510146;Gaze;7622;1634
1587052510158;Gaze;7593;1273
1587052510168;Gaze;7589;1164
1587052510179;Gaze;7595;1136
1587052510191;Gaze;7595;1132
1587052510202;Gaze;7577;1109
1587052510212;Gaze;7576;1098
1587052510224;Gaze;7576;1100
1587052510235;Gaze;7576;1098
1587052510246;Gaze;7572;1100
1587052510257;Gaze;7572;1096
1587052510268;Gaze;7570;1096
1587052510279;Gaze;7568;1092
1587052510290;Gaze;7565;1090
1587052510302;Gaze;7567;1098
1587052510313;Gaze;7571;1104
1587052510324;Gaze;7570;1105
1587052510336;Gaze;7573;1097
1587052510346;Gaze;7572;1100
1587052510358;Gaze;7574;1100
1587052510369;Gaze;7578;1099
1587052510380;Gaze;7603;1105
1587052510391;Gaze;7617;1109
1587052510402;Gaze;7626;1112
1587052510412;Gaze;7647;1104
1587052510424;Gaze;7648;1103
1587052510435;Gaze;7655;1098
1587052510446;Gaze;7655;1100
1587052510458;Gaze;7655;1100
1587052510469;Gaze;7649;1106
1587052510479;Gaze;7648;1102
1587052510491;Gaze;7645;1096
1587052510502;Gaze;7641;1099
1587052510513;Gaze;7638;1100
1587052510524;Gaze;7638;1103
1587052510536;Gaze;7635;1102
1587052510546;Gaze;7634;1102
1587052510558;Gaze;7633;1096
1587052510569;Gaze;7633;1089
1587052510580;Gaze;7634;1089
1587052510590;Gaze;7635;1089
1587052510602;Gaze;7636;1090
1587052510613;Gaze;7637;1090
1587052510624;Gaze;7637;1090
1587052510635;Gaze;7637;1088
1587052510646;Gaze;7632;1097
1587052510658;Gaze;7632;1103
1587052510668;Gaze;7637;1110
1587052510679;Gaze;7641;1119
1587052510691;Gaze;7643;1122
1587052510702;Gaze;7641;1123
1587052510712;Gaze;7638;1122
1587052510724;Gaze;7639;1123
1587052510735;Gaze;7635;1122
1587052510746;Gaze;7635;1122
1587052510757;Gaze;7632;1121
1587052510768;Gaze;7627;1121
1587052510779;Gaze;7624;1119
1587052510791;Gaze;7620;1115
1587052510802;Gaze;7621;1115
1587052510812;Gaze;7618;1117
1587052510824;Gaze;7620;1121
1587052510835;Gaze;7622;1126
1587052510846;Gaze;7623;1127
1587052510857;Gaze;7624;1124
1587052510868;Gaze;7634;1112
1587052510879;Gaze;7635;1111
1587052510890;Gaze;7632;1116
1587052510901;Gaze;7627;1115
1587052510912;Gaze;7605;1111
1587052510923;Gaze;7392;1090
1587052510935;Gaze;7334;1077
1587052510946;Gaze;7326;1079
1587052510957;Gaze;7322;1079
1587052510969;Gaze;7319;1082
1587052510979;Gaze;7316;1084
1587052510991;Gaze;7320;1089
1587052511002;Gaze;7321;1091
1587052511013;Gaze;7318;1089
1587052511024;Gaze;7318;1089
1587052511035;Gaze;7317;1090
1587052511045;Gaze;7314;1093
1587052511056;Gaze;7313;1095
1587052511068;Gaze;7312;1095
1587052511079;Gaze;7309;1092
1587052511090;Gaze;7305;1079
1587052511102;Gaze;7297;1083
1587052511112;Gaze;7296;1089
1587052511124;Gaze;7296;1088
1587052511135;Gaze;7299;1094
1587052511146;Gaze;7301;1097
1587052511157;Gaze;7309;1104
1587052511168;Gaze;7312;1105
1587052511179;Gaze;7314;1109
1587052511190;Gaze;7321;1109
1587052511202;Gaze;7326;1110
1587052511212;Gaze;7344;1106
1587052511224;Gaze;7531;1081
1587052511235;Gaze;7542;1085
1587052511246;Gaze;7552;1087
1587052511257;Gaze;7593;1083
1587052511268;Gaze;7613;1081
1587052511279;Gaze;7631;1091
1587052511290;Gaze;7646;1102
1587052511302;Gaze;7646;1097
1587052511312;Gaze;7642;1087
1587052511324;Gaze;7640;1084
1587052511334;Gaze;7638;1084
1587052511345;Gaze;7638;1085
1587052511356;Gaze;7646;1086
1587052511368;Gaze;7651;1089
1587052511379;Gaze;7651;1089
1587052511391;Gaze;7650;1090
1587052511401;Gaze;7645;1098
1587052511412;Gaze;7633;1112
1587052511424;Gaze;7635;1111
1587052511434;Gaze;7638;1111
1587052511445;Gaze;7641;1115
1587052511457;Gaze;7641;1114
1587052511468;Gaze;7637;1097
1587052511478;Gaze;7637;1099
1587052511490;Gaze;7637;1093
1587052511501;Gaze;7636;1085
1587052511512;Gaze;7637;1082
1587052511523;Gaze;7637;1084
1587052511534;Gaze;7638;1090
1587052511545;Gaze;7637;1105
1587052511557;Gaze;7636;1094
1587052511568;Gaze;7637;1079
1587052511579;Gaze;7638;1075
1587052511590;Gaze;7639;1073
1587052511601;Gaze;7638;1074
1587052511611;Gaze;7637;1073
1587052511623;Gaze;7637;1072
1587052511634;Gaze;7637;1068
1587052511645;Gaze;7638;1070
1587052511657;Gaze;7638;1074
1587052511668;Gaze;7637;1095
1587052511678;Gaze;7634;1103
1587052511679;Gaze;7634;1103
1587052511690;Gaze;7635;1106
1587052511701;Gaze;7635;1107
1587052511712;Gaze;7635;1108
1587052511723;Gaze;7628;1099
1587052511735;Gaze;7628;1099
1587052511745;Gaze;7628;1099
1587052511757;Gaze;7628;1098
1587052511768;Gaze;7627;1098
1587052511779;Gaze;7634;1100
1587052511790;Gaze;7632;1099
1587052511801;Gaze;7630;1094
1587052511811;Gaze;7628;1092
1587052511822;Gaze;7635;1093
1587052511834;Gaze;7639;1099
1587052511846;Gaze;7640;1100
1587052511856;Gaze;7621;1098
1587052511867;Gaze;7618;1099
1587052511878;Gaze;7617;1099
1587052511890;Gaze;7618;1097
1587052511901;Gaze;7618;1094
1587052511911;Gaze;7620;1089
1587052511923;Gaze;7620;1088
1587052511934;Gaze;7620;1088
1587052511945;Gaze;7618;1092
1587052511956;Gaze;7617;1102
1587052511968;Gaze;7617;1103
1587052511977;Gaze;7616;1103
